baseline_name,rank,finding_id,case_id,package_name,vulnerability_id,baseline_score
reachability_only,120,6aac5c36f3b213a1bed9,case_016,requests,CVE-2026-25645,15.0
reachability_only,121,69fd8f073f58a30ab20e,case_021,qs,1113719,15.0
reachability_only,122,685559859052d3c6ea29,case_029,minimist,1096466,15.0
reachability_only,123,6707c5935c6c650fe445,case_020,jinja2,CVE-2024-56326,15.0
reachability_only,124,67021a446f605505242e,case_028,urllib3,PYSEC-2023-212,15.0
reachability_only,125,615d93b90b0e5c97a161,case_047,nanoid,1109564,15.0
reachability_only,126,607b0e0584b8e5403e59,case_021,qs,1104118,15.0
reachability_only,127,5a935501b457126849b5,case_028,urllib3,CVE-2025-66418,15.0
reachability_only,128,584b446fe1529ff19370,case_013,minimist,1097677,15.0
reachability_only,129,565235d0d7f6582f9e49,case_026,urllib3,CVE-2026-21441,15.0
reachability_only,130,5604d1fe98adf4c99c5f,case_024,jinja2,PYSEC-2019-217,15.0
reachability_only,131,4a85d74d80591e7ddb47,case_030,urllib3,CVE-2025-66471,15.0
reachability_only,132,491f5cc8cfe805d98fac,case_030,urllib3,PYSEC-2021-108,15.0
reachability_only,133,48cb1a8aa7ff85d04b24,case_010,requests,PYSEC-2023-74,15.0
reachability_only,134,465933d7cae65beed4fd,case_027,minimist,1096466,15.0
reachability_only,135,4421cb015d6251153ad2,case_011,minimist,1097677,15.0
reachability_only,136,3ded2f5cac813afee8a5,case_018,jinja2,CVE-2024-56326,15.0
reachability_only,137,3cc3cbe2fae3d180867a,case_024,jinja2,CVE-2024-22195,15.0
reachability_only,138,3c9c2a79670f826dde78,case_012,requests,CVE-2024-35195,15.0
reachability_only,139,37aa266b2467b0353d2a,case_024,jinja2,CVE-2025-27516,15.0
reachability_only,140,30543bc3ca8bbf8a2df4,case_030,urllib3,CVE-2025-66418,15.0
reachability_only,141,302d142ee0444dc5c863,case_030,urllib3,CVE-2026-21441,15.0
reachability_only,142,2ff8544aa8483b8c5967,case_019,qs,1113719,15.0
reachability_only,143,2eb7b7a27761f8e9459a,case_025,minimist,1097677,15.0
reachability_only,144,2cf893312a03cf232fd9,case_026,urllib3,PYSEC-2019-132,15.0
reachability_only,145,2c10f637f57b9c148b74,case_020,jinja2,CVE-2025-27516,15.0
reachability_only,146,2b2f3a9f3ff9dd607652,case_028,urllib3,PYSEC-2023-192,15.0
reachability_only,147,292e3780817eb8d3a4cf,case_014,requests,PYSEC-2023-74,15.0
reachability_only,148,24bdcb6165755c51732e,case_026,urllib3,PYSEC-2021-108,15.0
reachability_only,149,237b2ed9c2079ddad1f0,case_026,urllib3,CVE-2025-66418,15.0
reachability_only,150,20c5bf90d15b5b090b9d,case_026,urllib3,PYSEC-2020-148,15.0
reachability_only,151,20bb33a1f2ff288dd466,case_023,qs,1113719,15.0
reachability_only,152,200fcc381fd02460d766,case_018,jinja2,CVE-2025-27516,15.0
reachability_only,153,1f33321a533d386526a2,case_014,requests,PYSEC-2018-28,15.0
reachability_only,154,1ba40b86720eaa5b840f,case_049,nanoid,1109564,15.0
reachability_only,155,11bed7af8b5892a7b122,case_031,minimist,1097677,15.0
reachability_only,156,10f9db271974da78af5c,case_018,jinja2,PYSEC-2021-66,15.0
reachability_only,157,0c5757245b28274e9199,case_030,urllib3,PYSEC-2023-207,15.0
reachability_only,158,0a871ecf13f19f752b8e,case_028,urllib3,CVE-2025-66471,15.0
reachability_only,159,09bdae03ad62550c0db4,case_026,urllib3,CVE-2024-37891,15.0
reachability_only,160,0947d9e9159ac6687121,case_029,minimist,1097677,15.0
reachability_only,161,061d8d41f30888039b3b,case_030,urllib3,PYSEC-2020-148,15.0
reachability_only,162,05792c8dfd3351fb7286,case_017,qs,1113719,15.0
reachability_only,163,04d086f15bea4caab34b,case_026,urllib3,PYSEC-2023-212,15.0
reachability_only,164,0407b1ce9c51b108ffb5,case_030,urllib3,PYSEC-2019-133,15.0
reachability_only,165,02f460ad7b9398cf21c0,case_010,requests,CVE-2026-25645,15.0
reachability_only,166,0269a2cbaadbdccc984c,case_024,jinja2,CVE-2024-56326,15.0
reachability_only,167,00038eb9bb0dfb81077c,case_012,requests,PYSEC-2023-74,15.0
